-76.87685,39.91942,10
14.152,53.879,17
12.352,45.505,20
-77.44728,38.93485,11.1
103.637,10.582,32
-78.50272,36.79226,14.6
5.76,61.391,9
-132.772,53.316,9
178.559,-18.043,25
-90.21361,51.44639,9
-93.80577,38.78548,18
13.231,-8.858,24
-120.44861,50.7025,24
1.179,41.15,18
-70.99694,48.33056,12
-75.07778,39.36623,10.6
-77.291,1.394,18
-123.325,48.413,14.1
-92.37059,45.82293,15.1
-79.96223,34.71277,20
46.125,28.335,27
-109.63602,32.85654,32.2
-106.32001,38.49716,7
12.216,65.458,10
-67.92,10.154,22
-86.559,34.866,25.6
33.801,27.179,24
19.903,60.125,13
-64.317,48.419,5.9
-90.64422,35.83567,24.4
4.454,50.459,18
-65.203,44.432,9.4
21.092,55.973,12
17.589,59.899,12
-121.85797,39.79875,30
-75.43472,40.65796,10
-161.101,-10.032,32
-96.594,41.241,20.9
11.813,48.348,11
-99.14795,47.45092,17
-77.97994,34.99941,21
-105.38004,42.79599,21.7
130.452,33.584,24
-92.83248,47.3804,11.7
-97.81,27.507,27.2
-113.99611,49.52056,19
-87.18686,30.47797,26.1
-91.7555,33.63602,20.6
-51.144,-29.945,14
-84.95259,42.25238,12.3
-81.86146,26.58396,27.8
-96.81451,37.77534,20
-121.19837,44.10056,26
-109.427,-27.161,23
72.185,21.752,29
-56.113,50.721,1.8
-86.31395,36.19317,22
-89.08093,30.41209,24.4
-51.13,-23.334,18
-66.567,18.011,25
-103.983,41.103,21.9
-72.788,47.415,14.1
8.91,46.004,17
0.516,44.826,14
-107.143,50.951,21.9
-97.90527,48.94017,12
-98.03,49.498,12.5
14.318,46.648,14
8.787,53.047,15
148.575,-32.221,19
-81.867,30.349,26.7
-135.511,59.243,10.6
45.203,54.116,14
148.949,-20.357,23
-75.56369,42.84439,8
-112.098,53.505,24.1
-151.74,68.136,7.2
16.839,64.579,8
-1.193,46.178,20
-95.03037,44.77919,22
-131.7219,55.35917,9.4
116.277,-8.757,30
-119.52091,48.46114,27.8
100.701,4.221,25
-82.896,42.033,12.7
-1.004,41.661,21
-93.82439,32.44729,24
-89.0876,42.19149,23.3
24.805,61.855,14
-158.507,59.04,5.6
-73.678,45.167,14
-75.52692,42.56424,9
-86.56558,35.06029,25
55.425,-21.32,20
27.091,36.801,16
131.737,33.479,21
-91.17349,35.64298,22.8
-122.36561,37.61961,18.3
9.484,42.553,15
-81.131,32.011,25.8
-133.5,68.309,11
-72.733,46.564,14.3
-1.218,40.404,14
16.131,69.307,8
2.763,41.911,13
-120.13712,39.31544,21
-84.94223,32.51626,23.9
-152.107,65.173,12.2
-68.8195,44.7979,11.1
-92.54747,38.10049,17.2
-55.474,-30.97,10
-106.69383,31.87496,29
-89.98641,35.05639,22.2
-95.91241,40.94459,21
22.14,70.487,7
-102.3,48.34,17.7
-102.31998,34.86277,25.9
32.82,23.964,27
-104.52532,48.79116,21
-89.83695,44.35905,17.8
31.044,-24.381,16
-78.165,43.951,8.5
-78.266,45.533,8.9
-95.50445,37.32814,19.4
15.515,60.422,10
-94.80165,46.37846,14
-81.9939,26.91847,25
-88.36553,42.79715,15.2
-84.55499,30.59875,25
51.541,51.151,8
-117.68474,34.11182,22
73.225,22.333,32
-100.194,20.617,20
2.041,49.097,15
-99.40578,31.84148,26
-90.42917,37.76306,21
31.015,52.525,11
-113.50342,37.04441,32.8
75.955,11.137,25
19.913,39.61,18
-74.574,-8.378,24
-95.3967,29.7139,21
-86.09171,33.96862,24
126.451,37.469,23
-96.58989,33.18283,26.7
23.676,46.783,11
-106.427,31.636,31
-98.3574,30.52098,23.9
99.502,18.277,27
-83.8482,33.63122,23
-71.00974,42.36057,12.8
-75.892,35.672,24
-80.09918,26.68511,28.3
140.917,38.14,13
-102.09951,32.03587,22.7
-87.1851,40.94877,19
63.613,39.083,17
-97.1242,34.15076,23.7
-93.1467,30.22163,22
-112.03434,34.72627,30
-78.18381,36.95992,15.3
-96.81834,44.30755,19.4
-100.28391,34.42746,27.2
-1.591,6.715,26
-86.26823,34.39963,22
-164.033,59.935,3.3
-105.965,28.701,30
-110.359,47.285,22.1
35.992,31.973,17
42.483,42.177,14
-79.39212,35.23708,17.8
100.393,6.933,28
-81.34486,36.89443,13.6
-124.50028,49.83417,17
69.281,41.258,18
27.201,61.687,15
